,Word,Bert,Distilbert
1982,wounds,2.93E-05,-1.42E-05
1983,campaign,2.93E-05,2.95E-07
1984,swallowed,2.95E-05,-9.50E-06
1985,trigger,3.01E-05,-3.39E-05
1986,arab,3.03E-05,-3.70E-06
1987,prize,3.03E-05,6.97E-06
1988,stocked,3.06E-05,-1.31E-05
1989,testing,3.07E-05,-2.70E-05
1990,hopeful,3.07E-05,5.95E-06
1991,flyers,3.08E-05,-2.76E-05
1992,cleared,3.10E-05,-1.11E-05
1993,trinity,3.11E-05,-5.23E-06
1994,fate,3.13E-05,3.12E-05
1995,bid,3.15E-05,-1.26E-05
1996,experiencing,3.17E-05,3.19E-06
1997,shadow,3.17E-05,-1.67E-05
1998,pleas,3.21E-05,2.66E-05
1999,patriots,3.24E-05,-2.27E-05
2000,statements,3.25E-05,-3.10E-05
2001,element,3.29E-05,-1.14E-05
2002,madness,3.30E-05,-3.62E-05
2003,stage,3.30E-05,-1.31E-05
2004,disappeared,3.31E-05,-1.68E-05
2005,overcome,3.34E-05,2.06E-05
2006,wire,3.37E-05,-4.74E-05
2007,ib,3.38E-05,-2.24E-05
2008,measure,3.39E-05,-1.44E-06
2009,clinic,3.42E-05,-1.08E-06
2010,preparation,3.45E-05,-3.74E-05
2011,rising,3.46E-05,4.09E-08
2012,climb,3.57E-05,1.23E-05
2013,strangers,3.59E-05,1.93E-05
2014,recover,3.60E-05,-7.39E-05
2015,stalker,3.71E-05,3.13E-05
2016,biggest,3.73E-05,9.74E-06
2017,vip,3.75E-05,4.35E-05
2018,avoid,3.75E-05,6.11E-05
2019,defend,3.75E-05,-1.52E-05
2020,pittsburgh,3.77E-05,-4.39E-05
2021,eva,3.77E-05,-4.03E-05
2022,moth,3.79E-05,-2.63E-05
2023,ultrasound,3.81E-05,-2.69E-05
2024,wisdom,3.81E-05,-4.30E-07
2025,education,3.83E-05,-1.34E-05
2026,automatic,3.89E-05,2.97E-06
2027,succeed,4.00E-05,4.51E-06
2028,plants,4.00E-05,2.42E-05
2029,scenario,4.00E-05,7.62E-05
2030,lineup,4.02E-05,8.30E-06
2031,thus,4.02E-05,1.46E-05
2032,scheduled,4.04E-05,-3.39E-05
2033,cars,4.06E-05,9.98E-06
2034,dragon,4.07E-05,2.35E-05
2035,races,4.07E-05,2.84E-05
2036,sins,4.10E-05,5.11E-06
2037,internal,4.15E-05,-3.20E-06
2038,aching,4.21E-05,-3.49E-05
2039,horror,4.26E-05,2.66E-05
2040,defending,4.26E-05,-2.24E-05
2041,driven,4.27E-05,-3.36E-06
2042,derby,4.28E-05,9.45E-06
2043,terrorists,4.28E-05,4.41E-05
2044,constitution,4.30E-05,1.09E-05
2045,module,4.31E-05,1.36E-05
2046,mri,4.31E-05,-4.46E-05
2047,lightning,4.32E-05,6.21E-05
2048,visa,4.38E-05,-3.34E-05
2049,mason,4.39E-05,-1.43E-05
2050,gear,4.41E-05,3.11E-06
2051,among,4.42E-05,-1.61E-05
2052,moore,4.43E-05,-1.19E-05
2053,hairs,4.46E-05,3.74E-06
2054,waits,4.46E-05,5.49E-06
2055,shy,4.47E-05,2.88E-06
2056,mice,4.48E-05,-1.79E-05
2057,key,4.49E-05,1.48E-05
2058,mummy,4.50E-05,-1.61E-05
2059,challenges,4.51E-05,-9.67E-06
2060,eleven,4.53E-05,-4.90E-05
2061,drown,4.55E-05,4.33E-05
2062,draft,4.55E-05,-9.34E-06
2063,deadly,4.60E-05,-3.83E-05
2064,rumble,4.61E-05,6.89E-06
2065,anticipating,4.61E-05,8.75E-05
2066,confidence,4.63E-05,5.82E-06
2067,scares,4.65E-05,3.34E-05
2068,creeping,4.71E-05,6.53E-07
2069,logged,4.72E-05,-4.87E-06
2070,pins,4.72E-05,-3.36E-06
2071,literature,4.76E-05,1.78E-05
2072,slim,4.79E-05,-2.27E-05
2073,unknown,4.82E-05,3.30E-05
2074,future,4.83E-05,1.94E-05
2075,overcoming,4.85E-05,-2.24E-05
2076,pressure,4.89E-05,1.68E-06
2077,guests,5.00E-05,-8.28E-06
2078,ideas,5.01E-05,-4.53E-06
2079,nightmare,5.02E-05,4.67E-05
2080,independent,5.03E-05,-2.02E-05
2081,audience,5.07E-05,-2.82E-05
2082,brave,5.07E-05,1.04E-05
2083,gaining,5.12E-05,-1.92E-05
2084,occupy,5.13E-05,2.35E-05
2085,ceremony,5.21E-05,-2.16E-05
2086,knocks,5.22E-05,5.11E-05
2087,spilling,5.29E-05,2.09E-05
2088,photography,5.32E-05,-9.48E-06
2089,approaches,5.36E-05,-2.87E-06
2090,knowledge,5.37E-05,-3.72E-06
2091,released,5.38E-05,-1.84E-06
2092,lacrosse,5.39E-05,-0.000144462
2093,streaming,5.40E-05,1.32E-05
2094,vein,5.45E-05,4.70E-05
2095,casual,5.48E-05,2.09E-05
2096,bonus,5.56E-05,-2.31E-05
2097,muscle,5.60E-05,-3.70E-05
2098,anticipated,5.68E-05,2.85E-05
2099,possession,5.70E-05,-2.97E-05
2100,paranoid,5.74E-05,5.46E-05
2101,fort,5.84E-05,-2.01E-06
2102,evidence,5.84E-05,6.93E-05
2103,flights,5.85E-05,-2.27E-05
2104,opportunity,5.88E-05,-1.91E-05
2105,nightmares,5.90E-05,9.09E-06
2106,enter,5.90E-05,8.65E-06
2107,enemy,5.95E-05,1.72E-05
2108,application,5.98E-05,-1.31E-05
2109,ford,5.98E-05,1.68E-05
2110,applied,6.00E-05,8.95E-05
2111,melting,6.01E-05,1.18E-05
2112,setup,6.02E-05,-2.10E-05
2113,outcome,6.02E-05,1.57E-05
2114,increases,6.06E-05,-3.05E-05
2115,zoo,6.06E-05,-1.04E-05
2116,belt,6.09E-05,-3.89E-06
2117,residence,6.16E-05,-3.22E-05
2118,hostage,6.16E-05,4.46E-06
2119,comforting,6.19E-05,-4.05E-05
2120,expose,6.19E-05,5.61E-05
2121,unsure,6.20E-05,6.57E-05
2122,darkness,6.21E-05,-1.18E-05
2123,zombies,6.21E-05,2.27E-05
2124,lists,6.26E-05,2.20E-05
2125,chief,6.29E-05,-4.12E-05
2126,feedback,6.31E-05,-7.77E-06
2127,battery,6.37E-05,-6.55E-06
2128,scout,6.39E-05,-1.51E-05
2129,spain,6.40E-05,-9.17E-06
2130,experience,6.42E-05,5.68E-06
2131,confident,6.50E-05,-3.55E-05
2132,crossed,6.56E-05,1.06E-05
2133,terrorism,6.56E-05,1.14E-05
2134,weapon,6.74E-05,8.45E-05
2135,nervous,6.75E-05,5.47E-05
2136,wrestle,6.76E-05,4.13E-05
2137,rang,6.82E-05,-1.82E-05
2138,revolution,6.83E-05,7.19E-06
2139,viewing,6.88E-05,-3.86E-05
2140,demons,6.90E-05,5.05E-05
2141,convinced,6.90E-05,3.32E-05
2142,anxiously,6.95E-05,-2.56E-05
2143,patience,6.97E-05,-2.42E-05
2144,tennessee,6.98E-05,3.59E-05
2145,protector,6.99E-05,-7.98E-05
2146,bold,7.06E-05,1.80E-05
2147,joseph,7.07E-05,1.82E-05
2148,dread,7.08E-05,4.13E-05
2149,apocalypse,7.09E-05,1.94E-05
2150,achieve,7.18E-05,3.36E-05
2151,queue,7.21E-05,-1.20E-05
2152,foreign,7.30E-05,-3.27E-05
2153,reunited,7.32E-05,2.50E-05
2154,shipping,7.41E-05,-2.14E-05
2155,festival,7.42E-05,1.76E-05
2156,risk,7.42E-05,2.87E-05
2157,sheep,7.47E-05,1.13E-05
2158,clinical,7.59E-05,3.05E-05
2159,dragging,7.60E-05,-1.62E-05
2160,possibilities,7.63E-05,2.06E-05
2161,scenarios,7.76E-05,0.000113893
2162,doors,7.97E-05,-6.88E-06
2163,toll,8.00E-05,1.39E-05
2164,quietly,8.04E-05,-8.16E-05
2165,signed,8.11E-05,-1.63E-05
2166,subtle,8.14E-05,3.95E-05
2167,deposit,8.15E-05,-6.42E-05
2168,shorter,8.16E-05,-5.27E-05
2169,insect,8.21E-05,-3.71E-05
2170,relate,8.21E-05,2.33E-05
2171,americans,8.22E-05,-8.87E-06
2172,fearless,8.24E-05,4.71E-05
2173,experiences,8.25E-05,2.86E-05
2174,flooding,8.26E-05,-7.96E-06
2175,ebook,8.26E-05,-8.51E-06
2176,threat,8.29E-05,-3.59E-06
2177,border,8.34E-05,-1.40E-05
2178,southampton,8.35E-05,-4.20E-05
2179,suitcase,8.40E-05,-3.94E-05
2180,scary,8.56E-05,4.70E-05
2181,practical,8.62E-05,-3.86E-05
2182,safety,8.75E-05,-1.27E-05
2183,surgeon,8.76E-05,-2.61E-06
2184,easter,8.98E-05,-1.46E-06
2185,commitment,9.01E-05,5.63E-05
2186,potentially,9.01E-05,-3.26E-05
2187,military,9.01E-05,-1.15E-05
2188,monroe,9.09E-05,1.56E-05
2189,meanings,9.28E-05,2.25E-05
2190,anxiety,9.32E-05,4.55E-05
2191,44,9.35E-05,3.49E-06
2192,assault,9.38E-05,2.44E-05
2193,locking,9.40E-05,-2.45E-05
2194,criticism,9.49E-05,4.89E-05
2195,passengers,9.51E-05,0.000107503
2196,encouraging,9.54E-05,-2.66E-05
2197,alpha,9.59E-05,-3.61E-05
2198,sleeves,9.63E-05,-8.77E-06
2199,heavily,9.65E-05,1.31E-05
2200,berlin,9.66E-05,-3.74E-05
2201,islam,9.82E-05,-1.79E-06
2202,appearing,9.88E-05,5.39E-05
2203,perspective,9.89E-05,-5.92E-05
2204,climbing,9.92E-05,-1.40E-05
2205,faith,9.97E-05,2.11E-05
2206,thankfully,0.000100104,-6.97E-05
2207,grim,0.000100333,-3.61E-05
2208,courage,0.000100631,7.97E-05
2209,guidance,0.000100682,-1.03E-05
2210,increasing,0.000101193,-5.12E-05
2211,swap,0.000101481,-3.88E-05
2212,nerve,0.000102138,-1.05E-05
2213,ballet,0.000102371,1.84E-05
2214,citizens,0.000103112,-1.72E-05
2215,motorway,0.000103552,6.21E-05
2216,understands,0.000105136,9.12E-05
2217,rabbit,0.000106452,-2.29E-05
2218,embassy,0.000107439,3.70E-05
2219,sf,0.000107878,-1.38E-06
2220,terrorist,0.000108052,8.99E-05
2221,1,0.00011037,-5.97E-06
2222,reporting,0.000110811,-4.70E-05
2223,stalking,0.000111845,-2.43E-05
2224,bites,0.000112743,-6.00E-05
2225,guns,0.000113036,1.86E-05
2226,frequency,0.00011311,-1.81E-05
2227,43,0.000114614,-2.15E-06
2228,continually,0.000114727,3.20E-05
2229,alley,0.000115241,1.64E-05
2230,revelations,0.000115736,-3.58E-06
2231,psychological,0.000116084,2.46E-05
2232,illusion,0.000116143,1.02E-05
2233,frantically,0.000116204,-3.60E-05
2234,facing,0.000116936,-1.47E-05
2235,prior,0.000117199,-1.18E-05
2236,led,0.000117349,2.36E-08
2237,hardcore,0.00011747,1.95E-05
2238,impending,0.000118237,-6.88E-05
2239,3000,0.000120568,-4.32E-05
2240,timothy,0.000120918,-1.53E-05
2241,coward,0.000124032,6.66E-05
2242,ghosts,0.000124166,1.61E-06
2243,proportion,0.00012635,8.12E-05
2244,educated,0.000126463,1.51E-05
2245,flies,0.00012674,3.53E-05
2246,fears,0.000126929,4.52E-05
2247,knots,0.000128777,6.52E-05
2248,heroes,0.000129015,-2.73E-05
2249,batteries,0.000129353,7.23E-06
2250,desperation,0.000129387,0.000103387
2251,advisor,0.000131379,1.58E-05
2252,deepest,0.000132629,5.74E-05
2253,risky,0.000133785,-2.60E-05
2254,danger,0.000134101,6.07E-05
2255,worried,0.00013423,5.30E-05
2256,shark,0.000135104,4.78E-05
2257,govt,0.000135609,6.54E-05
2258,prevent,0.000136852,3.99E-05
2259,directions,0.000137159,-6.17E-05
2260,scores,0.000137191,1.06E-05
2261,joking,0.000138418,-2.96E-05
2262,purdue,0.000139399,2.97E-06
2263,feared,0.000139988,5.19E-05
2264,scared,0.000140164,3.84E-05
2265,terror,0.000143455,4.31E-05
2266,fear,0.000145098,4.86E-05
2267,erased,0.000145179,-6.56E-05
2268,baltimore,0.000146002,-4.67E-06
2269,tunnel,0.000146067,3.20E-05
2270,warned,0.000149666,-1.87E-05
2271,ambulance,0.000150058,-2.91E-05
2272,bridges,0.000150289,5.22E-05
2273,submission,0.000150956,-1.77E-05
2274,hull,0.000151561,4.35E-05
2275,haunted,0.000153178,2.64E-05
2276,modeling,0.000157777,-1.21E-05
2277,pressed,0.000158079,1.36E-05
2278,fiscal,0.000160083,-9.11E-06
2279,waitress,0.000163185,-4.90E-06
2280,gathering,0.00016649,3.75E-07
2281,nhs,0.000167844,-8.02E-06
2282,fearful,0.000168163,7.55E-05
2283,sidewalk,0.00016831,-3.21E-05
2284,economy,0.000168626,-2.98E-05
2285,terrified,0.000168635,5.56E-05
2286,afraid,0.000172348,5.71E-05
2287,troubles,0.000173352,-2.72E-05
2288,jeep,0.000174952,6.01E-06
2289,paranoia,0.000186265,0.000148532
2290,doom,0.000187658,2.37E-05
2291,dignity,0.000189051,2.09E-05
2292,heights,0.000190586,4.87E-05
2293,optimistic,0.000198286,-3.44E-05
2294,cities,0.000201422,0.000114974
2295,supporters,0.000203494,-3.19E-05
2296,prediction,0.000206355,0.000110584
2297,fearing,0.000209296,1.51E-05
2298,varsity,0.000209664,-4.63E-05
2299,uncertainty,0.00021041,3.62E-05
2300,gps,0.000222953,4.03E-05
2301,israeli,0.000227434,-6.13E-05
2302,destruction,0.000232646,-2.28E-05
2303,outrageous,0.000233487,-3.73E-06
2304,clemson,0.000245128,-6.21E-05
2305,omaha,0.000263641,-3.59E-05
2306,frightening,0.000270007,7.85E-05
2307,sensation,0.000289482,-1.31E-05
2308,president,0.000320425,-1.01E-05
2309,seemed,0.000365567,-3.11E-05
