Word,Value,Freq,NN_Rank
explicit,-0.9836414,1,6969
friendly,-0.9836613,1,6970
explanation,-0.9837978,2,6971
squash,-0.98385537,1,6972
confronted,-0.984202,2,6973
campaigns,-0.9843966,1,6974
sexism,-0.9850408,2,6975
talked,-0.9855416,16,6976
seems,-0.98556924,157,6977
resolved,-0.9861765,3,6978
proving,-0.98620677,2,6979
buddies,-0.98649955,1,6980
exploiting,-0.9868797,2,6981
itself,-0.9874151,15,6982
ruled,-0.9874166,2,6983
ideas,-0.9883183,6,6984
technicians,-0.9884192,1,6985
false,-0.9891807,4,6986
superfluous,-0.9892076,1,6987
clothes,-0.98922217,2,6988
conversation,-0.98958826,4,6989
perceived,-0.9896227,3,6990
fraudulent,-0.99038446,1,6991
nightclub,-0.9904307,1,6992
media,-0.990456,47,6993
base,-0.9909768,8,6994
notions,-0.9913273,1,6995
attract,-0.99161863,2,6996
disapprove,-0.99210024,1,6997
notoriety,-0.9921218,1,6998
essentially,-0.9923209,1,6999
immigration,-0.99242926,14,7000
happily,-0.992502,1,7001
extension,-0.9925308,2,7002
e.g.,-0.9926747,1,7003
privacy,-0.9930407,2,7004
obviously,-0.99320745,16,7005
mouths,-0.9938309,1,7006
academic,-0.99404705,1,7007
kilter,-0.99453545,1,7008
enemies,-0.99478376,2,7009
sounded,-0.99538517,5,7010
clans,-0.9953979,1,7011
wavering,-0.9954636,2,7012
misanthropy,-0.9958489,1,7013
masks,-0.9962361,1,7014
loon,-0.99633527,1,7015
piqued,-0.99637127,1,7016
unattractive,-0.99647343,1,7017
second,-0.99661577,21,7018
afraid,-0.99673283,18,7019
building,-0.9969331,22,7020
rest,-0.99725366,19,7021
fixture,-0.9975172,2,7022
heating,-0.99788177,1,7023
efficiency,-0.9980881,2,7024
constantly,-0.9985633,9,7025
subway,-0.99865913,1,7026
problematic,-0.99884534,2,7027
expectations,-0.998904,1,7028
alternative,-0.99915004,1,7029
directions,-0.99917555,1,7030
appearance,-0.99927366,2,7031
terrorism,-0.9995109,20,7032
powers,-0.9996841,3,7033
spineless,-1.0001189,1,7034
crackdown,-1.000332,2,7035
discourse,-1.0003704,1,7036
debt,-1.0006821,1,7037
offend,-1.0008228,1,7038
causes,-1.0011485,14,7039
obeying,-1.0016053,1,7040
pointing,-1.0020158,3,7041
alien,-1.0022182,1,7042
lingering,-1.0022187,2,7043
tackle,-1.0022873,1,7044
maker,-1.0023298,1,7045
instigated,-1.0028727,1,7046
until,-1.0037477,32,7047
gues,-1.0038126,1,7048
dismantle,-1.0040635,1,7049
silicon,-1.0056998,5,7050
concern,-1.0065174,10,7051
stimulated,-1.0066347,1,7052
official,-1.0068997,3,7053
maintenance,-1.0076582,3,7054
shout,-1.0077379,1,7055
magazine,-1.0077741,5,7056
democrats,-1.0079877,9,7057
heap,-1.0094249,1,7058
stabbing,-1.0095875,2,7059
ruin,-1.0096235,3,7060
push,-1.0098175,11,7061
audacity,-1.0098363,1,7062
royalty,-1.010136,1,7063
monster,-1.0107954,2,7064
actuality,-1.0118756,1,7065
accusations,-1.0120473,1,7066
twist,-1.0129292,1,7067
intentionally,-1.0133098,1,7068
cabinet,-1.0133609,2,7069
elected,-1.0133992,14,7070
broke,-1.0135272,11,7071
column,-1.0135692,1,7072
promoted,-1.013809,2,7073
corupt,-1.0139079,1,7074
chat,-1.0139983,2,7075
profits,-1.0140634,4,7076
file,-1.0140958,3,7077
fishy,-1.0142405,3,7078
crude,-1.0151833,1,7079
ethnicity,-1.0152203,1,7080
floor,-1.0154645,2,7081
administrators,-1.0157818,1,7082
arrested,-1.016103,13,7083
amongst,-1.0162518,3,7084
typically,-1.016571,3,7085
lawmakers,-1.016581,3,7086
lone,-1.0165979,2,7087
prep,-1.0168843,1,7088
round,-1.0169542,4,7089
unnerving,-1.0174555,1,7090
users,-1.0174649,4,7091
golf,-1.0176781,4,7092
behavior,-1.0177553,13,7093
challenged,-1.0180864,1,7094
centrists,-1.0181012,2,7095
overrun,-1.018172,2,7096
manpower,-1.0186133,1,7097
sheer,-1.0188346,2,7098
manhattan,-1.018985,2,7099
closeted,-1.0201774,1,7100
intellectually,-1.0204059,1,7101
degree,-1.0216627,4,7102
scared,-1.022052,13,7103
approve,-1.0225196,1,7104
gore,-1.0236444,1,7105
consumer,-1.0236809,1,7106
solution,-1.0237925,15,7107
barricaded,-1.0245348,2,7108
coddle,-1.024684,1,7109
practical,-1.0247567,1,7110
large,-1.0250775,19,7111
cartoon,-1.0254225,2,7112
next,-1.0254347,33,7113
otherwise,-1.0258758,8,7114
scenarios,-1.0259922,1,7115
slogan,-1.0262249,1,7116
cow,-1.0263736,2,7117
crashing,-1.0270205,1,7118
penis,-1.0271988,3,7119
thinks,-1.0274127,6,7120
herd,-1.0274997,3,7121
continued,-1.0275958,2,7122
stopping,-1.0283345,1,7123
underlying,-1.0283909,1,7124
grass,-1.0285331,3,7125
models,-1.0292237,5,7126
ups,-1.0302037,2,7127
honestly,-1.0304549,13,7128
avoid,-1.0304585,12,7129
evasive,-1.0316355,1,7130
reputation,-1.0317307,3,7131
style,-1.0323539,1,7132
keeps,-1.0325742,9,7133
inc,-1.0326082,1,7134
refused,-1.0328168,2,7135
sequence,-1.034298,1,7136
lying,-1.0343921,8,7137
votes,-1.0348175,1,7138
slang,-1.0350082,1,7139
emissions,-1.0351685,3,7140
statistical,-1.0356364,2,7141
evidently,-1.0364966,4,7142
coin,-1.0367718,1,7143
tricked,-1.0368407,3,7144
sections,-1.0369885,2,7145
perturbed,-1.0381382,2,7146
hanging,-1.03869,2,7147
prone,-1.0390404,6,7148
's,-1.03908,766,7149
debts,-1.0397635,1,7150
charges,-1.0398314,8,7151
dozen,-1.039974,2,7152
allege,-1.0405507,1,7153
authority,-1.0407612,4,7154
busy,-1.0407734,1,7155
slap,-1.04114,2,7156
stating,-1.0412637,3,7157
opposite,-1.0415046,2,7158
supplements,-1.0417777,3,7159
firearm,-1.041915,2,7160
motives,-1.0420182,1,7161
predicted,-1.0420442,2,7162
prosecuted,-1.0423214,4,7163
comedic,-1.043051,1,7164
tie,-1.0432884,2,7165
3rd,-1.0434632,2,7166
cuff,-1.0437145,1,7167
prosecutors,-1.0437617,2,7168
colloquially,-1.0438155,1,7169
mention,-1.0444067,8,7170
backers,-1.0444188,1,7171
priorities,-1.0445267,2,7172
interest,-1.0453944,12,7173
rise,-1.0453975,9,7174
tilting,-1.0454762,1,7175
tired,-1.0459929,12,7176
possibility,-1.0461006,6,7177
shops,-1.0464084,1,7178
extreme,-1.0468471,11,7179
formal,-1.0469866,1,7180
whenever,-1.0470269,7,7181
aggravates,-1.0478034,2,7182
worries,-1.0478189,4,7183
public,-1.0480894,36,7184
mask,-1.0490072,3,7185
entertainment,-1.0494149,7,7186
root,-1.0500247,2,7187
trade,-1.0500383,9,7188
satisfied,-1.0502274,1,7189
chinese,-1.0509748,3,7190
disconected,-1.0514681,1,7191
various,-1.0516292,10,7192
behaved,-1.0516934,1,7193
leaders,-1.0517044,10,7194
policies,-1.052417,12,7195
egoist,-1.0526295,1,7196
forbid,-1.0527415,1,7197
hottest,-1.0532461,1,7198
nations,-1.053373,11,7199
civil,-1.0534029,4,7200
eu,-1.0534135,3,7201
unpredictable,-1.0536491,2,7202
lack,-1.0539254,14,7203
bomb,-1.0543737,6,7204
sporting,-1.054885,2,7205
remakes,-1.0551846,1,7206
manner,-1.0556276,5,7207
standers,-1.055667,1,7208
skirmish,-1.0559559,1,7209
backwards,-1.0560372,3,7210
curious,-1.0563335,4,7211
levels,-1.05649,12,7212
everyone,-1.0564969,73,7213
cought,-1.0566974,1,7214
administration,-1.0576322,6,7215
curiosity,-1.057683,3,7216
distracted,-1.0578539,2,7217
unregistered,-1.0581386,1,7218
elections,-1.0581827,4,7219
interests,-1.0583304,2,7220
existence,-1.0584953,7,7221
versus,-1.0586199,2,7222
ought,-1.0587139,3,7223
fifth,-1.0587885,1,7224
press,-1.0589402,3,7225
blades,-1.0600648,1,7226
whop,-1.060295,1,7227
bloggers,-1.0609468,1,7228
sucks,-1.0612135,12,7229
contingency,-1.0616624,1,7230
haircut,-1.0616709,1,7231
chicken,-1.0622346,6,7232
virus,-1.0624893,26,7233
construed,-1.0626343,1,7234
doors,-1.0627761,1,7235
worried,-1.0628624,35,7236
..................,-1.0636511,1,7237
championships,-1.0642056,1,7238
leech,-1.0646484,1,7239
table,-1.0660262,2,7240
cigarette,-1.0660571,1,7241
going,-1.0662515,257,7242
punishing,-1.0664968,2,7243
method,-1.0666143,6,7244
pushed,-1.0667809,5,7245
cowboys,-1.066784,2,7246
90s,-1.0670981,2,7247
limit,-1.0672135,3,7248
cause,-1.067549,55,7249
shallow,-1.06767,1,7250
trigger,-1.0677273,3,7251
unpleasant,-1.0677501,2,7252
immoral,-1.0684297,4,7253
repulsive,-1.0690209,1,7254
hiding,-1.0691581,7,7255
compatable,-1.0692091,1,7256
whomever,-1.0696278,2,7257
gentlemen,-1.0697687,1,7258
down,-1.0697825,95,7259
price,-1.0700155,6,7260
pressing,-1.0700784,2,7261
.......,-1.0701464,1,7262
$,-1.0703795,11,7263
grand,-1.0704964,3,7264
intellectual,-1.0706332,1,7265
exaggerated,-1.0712564,1,7266
animus,-1.0715227,1,7267
excite,-1.071647,1,7268
lie,-1.0717974,7,7269
restrained,-1.0719454,1,7270
straw,-1.0723252,1,7271
bend,-1.0726465,1,7272
strain,-1.0727555,1,7273
fascination,-1.0728185,1,7274
undermine,-1.0730138,1,7275
ya,-1.0730711,1,7276
ethical,-1.0734389,2,7277
figures,-1.073716,6,7278
ordinary,-1.0739784,4,7279
bounds,-1.0741167,1,7280
entrance,-1.0742177,1,7281
aggravated,-1.0744989,2,7282
leaks,-1.074524,2,7283
propaganda,-1.0748856,1,7284
rate,-1.0750048,11,7285
ultra,-1.0763428,2,7286
haha,-1.0764186,3,7287
communism,-1.076482,1,7288
dare,-1.0765417,3,7289
planned,-1.0766951,2,7290
whoever,-1.0768132,5,7291
shorter,-1.0775226,1,7292
suggested,-1.0776601,1,7293
loose,-1.078086,2,7294
incremental,-1.078342,1,7295
producers,-1.0784283,2,7296
acting,-1.0785654,12,7297
protesting,-1.0785899,8,7298
raunchy,-1.0785986,1,7299
tolerating,-1.0788774,1,7300
famously,-1.0791864,1,7301
jsut,-1.0794716,1,7302
course,-1.0797926,39,7303
penal,-1.0798137,1,7304
same,-1.0800107,74,7305
craziness,-1.0802991,1,7306
mains,-1.0804781,1,7307
happen--,-1.0807438,1,7308
capital,-1.0809355,8,7309
nba,-1.0813315,1,7310
motion,-1.0817211,1,7311
hazard,-1.0817263,2,7312
perimeter,-1.0818491,1,7313
variations,-1.081853,1,7314
they're,-1.08197,1,7315
properly,-1.0819768,6,7316
promotional,-1.0821326,1,7317
policy,-1.0827494,5,7318
went,-1.0828012,43,7319
defending,-1.0836004,2,7320
dent,-1.0836179,1,7321
lurking,-1.0836452,1,7322
exists,-1.0838783,4,7323
condemning,-1.0839126,2,7324
sledgehammer,-1.084831,1,7325
protestor,-1.0848763,2,7326
towards,-1.0850631,34,7327
murdering,-1.0850825,2,7328
assume,-1.0855887,2,7329
anal,-1.0856395,1,7330
shook,-1.0861018,3,7331
pumping,-1.0864019,5,7332
rested,-1.0866426,1,7333
laser,-1.0872949,1,7334
infect,-1.08779,1,7335
undue,-1.0879849,1,7336
monies,-1.0881995,1,7337
teams,-1.0894446,2,7338
fiction,-1.0894954,2,7339
group,-1.0898597,33,7340
expect,-1.0903809,17,7341
higher,-1.0905248,11,7342
itt,-1.0913578,8,7343
stressing,-1.0918751,1,7344
initially,-1.0918806,3,7345
pawns,-1.0927749,2,7346
maybe,-1.0930977,83,7347
eggs,-1.0943278,1,7348
attitude,-1.0949249,4,7349
regulations,-1.0950351,3,7350
refrigerator,-1.0971644,1,7351
involves,-1.0977383,2,7352
high,-1.0980422,41,7353
globalism,-1.0981452,1,7354
accounting,-1.0981762,1,7355
huge,-1.0981824,31,7356
halfway,-1.0986177,1,7357
shaky,-1.0989649,1,7358
ambitious,-1.0992379,1,7359
mocks,-1.0994408,1,7360
dirt,-1.0998764,1,7361
ceasers,-1.1007835,1,7362
profiting,-1.1008601,1,7363
warning,-1.1012282,9,7364
snipers,-1.1017243,2,7365
riles,-1.1023419,2,7366
rowdy,-1.1027837,1,7367
alright,-1.1029308,1,7368
stealing,-1.1033812,3,7369
smart,-1.1037687,10,7370
start,-1.1041454,32,7371
surprised,-1.1044915,17,7372
presidents,-1.1046333,2,7373
invest,-1.1046722,1,7374
enough,-1.1055331,84,7375
beside,-1.1058421,1,7376
charge,-1.1060219,5,7377
claimed,-1.1060607,4,7378
up,-1.1063676,258,7379
nauseating,-1.1065538,2,7380
route,-1.1070249,1,7381
dumping,-1.1070441,1,7382
heavily,-1.1075997,1,7383
convinced,-1.1076957,1,7384
announcements,-1.1078115,1,7385
ignorant,-1.1078231,5,7386
throw,-1.1080852,7,7387
manufacturers,-1.1085709,1,7388
stuck,-1.1086824,13,7389
threaten,-1.1091044,1,7390
fair,-1.1091166,16,7391
bowl,-1.1096988,1,7392
undercurrent,-1.110332,1,7393
trophy,-1.1111755,1,7394
sink,-1.1112025,1,7395
activity,-1.111736,8,7396
fact,-1.1118765,59,7397
compete,-1.1127453,1,7398
yeah,-1.1132036,9,7399
business,-1.113236,28,7400
affair,-1.1134524,1,7401
though,-1.1134858,70,7402
typical,-1.1137767,4,7403
grievances,-1.1139998,1,7404
evils,-1.11471,1,7405
huh,-1.11485,2,7406
midtown,-1.1150755,1,7407
administrative,-1.1152377,2,7408
sadistic,-1.1154088,2,7409
progressive,-1.1156334,3,7410
relatively,-1.1156659,2,7411
lowest,-1.1157196,1,7412
whooping,-1.1157385,1,7413
lapse,-1.1157808,1,7414
solutions,-1.1159589,3,7415
inclined,-1.1161177,1,7416
standing,-1.1161681,4,7417
despite,-1.1162171,11,7418
weasels,-1.1168393,1,7419
hefty,-1.1170965,1,7420
tenant,-1.11718,1,7421
watched,-1.1174793,1,7422
.........,-1.1175023,1,7423
voicing,-1.1177933,1,7424
impressed,-1.1178148,1,7425
strategy,-1.1179302,3,7426
wrong,-1.1179826,66,7427
till,-1.1182523,10,7428
behave,-1.1193128,4,7429
imposed,-1.1195989,2,7430
extremists,-1.1197696,4,7431
switch,-1.1205473,1,7432
disturbingly,-1.1210136,2,7433
blink,-1.1212357,2,7434
central,-1.1215818,5,7435
scientific,-1.1216857,3,7436
tyrannical,-1.1220107,1,7437
flag,-1.1223884,9,7438
er,-1.1227403,1,7439
involving,-1.1231859,9,7440
secret,-1.1232462,1,7441
convincing,-1.1234497,1,7442
unlimited,-1.1237117,1,7443
tolerate,-1.123797,3,7444
businesses,-1.1238391,10,7445
pays,-1.1241412,3,7446
rampage,-1.1241815,1,7447
discriminating,-1.1242547,1,7448
deliberate,-1.1243458,2,7449
dirty,-1.1244636,1,7450
sued,-1.1245248,2,7451
bars,-1.1247598,2,7452
trash,-1.1256418,3,7453
co,-1.1256682,5,7454
factual,-1.125684,1,7455
bred,-1.1259336,2,7456
needlessly,-1.126332,2,7457
everytime,-1.1275529,1,7458
somehwere,-1.1285917,1,7459
hotels,-1.1286194,1,7460
contraceptives,-1.1288543,5,7461
slow,-1.1293528,5,7462
routinely,-1.1295663,2,7463
oblivious,-1.129647,1,7464
flipping,-1.1298686,2,7465
science,-1.1313119,9,7466
shun,-1.1320622,1,7467
difficulty,-1.1322697,1,7468
noxious,-1.132627,1,7469
intruded,-1.1329756,1,7470
tourist,-1.1330547,2,7471
attracted,-1.133677,1,7472
collective,-1.1340185,2,7473
trouble,-1.1341515,17,7474
lab,-1.1343828,1,7475
television,-1.13448,3,7476
meaningless,-1.1346649,3,7477
statements,-1.1346858,4,7478
prenup,-1.1348262,1,7479
raise,-1.1355145,4,7480
necks,-1.1355581,2,7481
avoiding,-1.1368178,2,7482
phenomenon,-1.13687,2,7483
punish,-1.1369219,3,7484
brining,-1.1377282,1,7485
arabs,-1.1383882,1,7486
third,-1.1384287,12,7487
republicans,-1.1387076,6,7488
promoting,-1.1400752,1,7489
skimmed,-1.1403244,1,7490
bases,-1.1403749,1,7491
fourth,-1.1411449,1,7492
tolerable,-1.1411669,1,7493
confrontation,-1.1413151,2,7494
suspend,-1.1439395,1,7495
ruling,-1.1443912,3,7496
minions,-1.1447623,1,7497
figure,-1.1448739,18,7498
lets,-1.1455154,5,7499
semen,-1.1457697,1,7500
chime,-1.1459081,1,7501
commercial,-1.14591,2,7502
fluctuations,-1.1462007,2,7503
deflect,-1.1464086,1,7504
fines,-1.14641,2,7505
economies,-1.1465589,2,7506
sicko,-1.1468184,1,7507
trading,-1.1468854,4,7508
overreach,-1.1470027,1,7509
test,-1.1471322,4,7510
cameras,-1.1472144,3,7511
terrorists,-1.1472155,18,7512
perturb,-1.1472577,1,7513
ethics,-1.1474354,1,7514
holder,-1.1476985,2,7515
hoax,-1.1478893,1,7516
schoolers,-1.1483546,4,7517
salacious,-1.1488562,1,7518
expecting,-1.1491654,3,7519
item,-1.1494032,2,7520
ahead,-1.1494744,5,7521
beggining,-1.1500399,1,7522
longest,-1.1511647,1,7523
exist,-1.1514499,8,7524
fault,-1.1519866,21,7525
preclude,-1.152107,1,7526
powder,-1.1522527,2,7527
setting,-1.1524456,3,7528
presumably,-1.1526377,3,7529
insecure,-1.1528757,1,7530
provocative,-1.1530795,2,7531
worthless,-1.1536739,1,7532
clamping,-1.1539185,1,7533
appear,-1.153958,4,7534
platforms,-1.1540754,3,7535
slut,-1.1541855,1,7536
contradict,-1.1549854,1,7537
guaranteed,-1.1553528,1,7538
slaughtering,-1.1557269,3,7539
idea,-1.1562048,50,7540
pornography,-1.1564503,6,7541
entirely,-1.1572748,6,7542
jump,-1.1574557,3,7543
retail,-1.1575131,3,7544
thier,-1.1575778,4,7545
plenty,-1.1578245,2,7546
themselves,-1.1580191,52,7547
overplayed,-1.1589696,1,7548
salivate,-1.1594495,1,7549
leaning,-1.1605265,1,7550
jack,-1.1611259,2,7551
rumors,-1.161127,1,7552
amenable,-1.1614721,1,7553
general,-1.1616142,21,7554
thumb,-1.1618493,1,7555
predicting,-1.1618714,1,7556
largest,-1.1619837,7,7557
tho,-1.162062,1,7558
popping,-1.1621342,3,7559
infuriating,-1.162135,4,7560
bet,-1.1621633,10,7561
cyclical,-1.1624421,1,7562
brainwashed,-1.163158,1,7563
backing,-1.1638217,4,7564
holding,-1.1640137,5,7565
contracts,-1.1641927,2,7566
assaulting,-1.1649684,1,7567
spews,-1.1651541,1,7568
seem,-1.1651568,42,7569
cooperative,-1.1659067,1,7570
any,-1.166694,166,7571
profitable,-1.1670868,1,7572
gross,-1.1672423,2,7573
synch,-1.1674308,1,7574
warned,-1.1675495,1,7575
owns,-1.1676383,1,7576
unsubstantiated,-1.1684595,1,7577
stricter,-1.1689413,1,7578
no,-1.1696042,332,7579
panic,-1.1699457,3,7580
backseat,-1.1699771,2,7581
strange,-1.1704146,10,7582
missles,-1.1705645,1,7583
stir,-1.1707969,1,7584
dismantlement,-1.1715047,1,7585
checked,-1.1716161,6,7586
laws,-1.1721072,22,7587
owning,-1.172194,1,7588
hang,-1.1722777,1,7589
proper,-1.1723638,11,7590
videotaping,-1.1728199,1,7591
dressed,-1.1731213,2,7592
capitalism,-1.173588,3,7593
justifiable,-1.1744814,1,7594
priority,-1.1744845,6,7595
competed,-1.1745212,1,7596
ahem,-1.1748304,1,7597
deporting,-1.1753423,1,7598
deter,-1.1753429,3,7599
moratorium,-1.1754198,1,7600
boom,-1.1755881,3,7601
barely,-1.1768069,6,7602
confuses,-1.177073,1,7603
basic,-1.1778022,9,7604
corrupt,-1.177843,14,7605
shuts,-1.1789392,1,7606
jumping,-1.1792209,3,7607
overcompensate,-1.1794219,1,7608
infested,-1.1795123,2,7609
woukd,-1.17983,1,7610
untill,-1.1802924,1,7611
culprits,-1.1803309,1,7612
judgments,-1.1809304,1,7613
publicly,-1.1809609,3,7614
indicted,-1.1811557,3,7615
prevalent,-1.1815046,3,7616
loot,-1.1817555,2,7617
list,-1.1821802,9,7618
ostensibly,-1.1821887,1,7619
routine,-1.1822696,1,7620
western,-1.1828775,3,7621
somthing,-1.1831421,3,7622
smear,-1.1833396,1,7623
whatever,-1.183605,17,7624
disparity,-1.185555,1,7625
outlast,-1.1857998,1,7626
prevalence,-1.1858587,1,7627
varying,-1.1865163,1,7628
ensued,-1.1873279,3,7629
wages,-1.1880493,2,7630
popularity,-1.1883767,1,7631
tad,-1.189987,1,7632
dragged,-1.1901392,4,7633
enforcement,-1.1901966,6,7634
paragraphs,-1.1902714,1,7635
stomp,-1.1906431,1,7636
avoided,-1.1915154,5,7637
politico,-1.1916726,1,7638
guess,-1.1919519,63,7639
policing,-1.1919887,2,7640
jury,-1.1924841,6,7641
misogyny,-1.1927443,1,7642
stopped,-1.1928389,17,7643
shoot,-1.1934352,17,7644
employee,-1.1942945,2,7645
i.e.,-1.1945198,1,7646
investors,-1.1949159,1,7647
notion,-1.1952517,1,7648
tension,-1.195298,5,7649
plowed,-1.195582,1,7650
belonged,-1.195708,1,7651
towrds,-1.1964321,1,7652
notice,-1.1970366,6,7653
cahoots,-1.1973107,1,7654
point,-1.1978393,47,7655
proclaiming,-1.1983407,1,7656
hyperbole,-1.198727,1,7657
hesitation,-1.1987488,2,7658
somewhere,-1.1987877,8,7659
productive,-1.2004403,5,7660
justify,-1.2009586,2,7661
type,-1.2021964,33,7662
're,-1.2024008,92,7663
defense,-1.2025355,4,7664
specific,-1.2030504,3,7665
up.it,-1.2038846,1,7666
tense,-1.2047977,1,7667
bull,-1.2050202,1,7668
actors,-1.2052937,5,7669
dissapointing,-1.2064452,1,7670
sneak,-1.2066462,1,7671
wealthy,-1.2069592,3,7672
caffeine,-1.2069829,3,7673
provocation,-1.2070674,1,7674
grimy,-1.2072692,1,7675
escalate,-1.2074355,1,7676
street,-1.2074684,8,7677
chalking,-1.2080148,1,7678
monetary,-1.2082456,2,7679
fraud,-1.2090861,1,7680
checkpoints,-1.2096584,1,7681
dealers,-1.2099373,2,7682
masochistic,-1.2102689,1,7683
baffling,-1.2103198,1,7684
detriment,-1.2111177,1,7685
weekends,-1.2111835,1,7686
sketchy,-1.2116358,1,7687
leak,-1.2116506,2,7688
kicks,-1.211916,1,7689
pervasive,-1.2121706,1,7690
kept,-1.2127143,9,7691
ingredients,-1.2133688,2,7692
chase,-1.2142401,2,7693
movies,-1.2147963,4,7694
nervous,-1.2150865,3,7695
nothing,-1.2153705,87,7696
voted,-1.2154459,11,7697
forgo,-1.2157693,2,7698
deliberating,-1.2162409,1,7699
bigger,-1.2162615,9,7700
looting,-1.2166336,2,7701
racist,-1.2167304,9,7702
angrily,-1.216897,1,7703
organizers,-1.2169952,1,7704
interested,-1.2173003,20,7705
switched,-1.2173816,1,7706
gossip,-1.2179906,1,7707
fairness,-1.2188259,1,7708
kosher,-1.2191622,1,7709
remained,-1.2194297,1,7710
average,-1.2197455,3,7711
scheme,-1.2200434,1,7712
hooligans,-1.2201467,1,7713
rader,-1.2202961,1,7714
bug,-1.2204447,2,7715
against,-1.2205302,70,7716
bbc,-1.2211331,1,7717
user,-1.2216105,5,7718
bills,-1.2222092,1,7719
antoher,-1.222428,1,7720
justified,-1.2227788,6,7721
suppose,-1.2232826,7,7722
dissapointed,-1.2234579,1,7723
folk,-1.2235737,1,7724
constant,-1.2235948,8,7725
switching,-1.2237046,1,7726
cosmetics,-1.2237966,1,7727
populated,-1.2241582,2,7728
brewing,-1.2245556,1,7729
superior,-1.224593,1,7730
militia,-1.2246041,2,7731
technical,-1.2248795,3,7732
lights,-1.2253009,1,7733
majority,-1.2253609,10,7734
acceptable,-1.2253692,7,7735
til,-1.2254608,1,7736
criticism,-1.2256479,1,7737
everybody,-1.2257056,5,7738
flirt,-1.2260048,1,7739
afterall,-1.2260706,1,7740
let,-1.226409,73,7741
persistently,-1.226539,1,7742
cheaper,-1.2269125,3,7743
economics,-1.2271193,1,7744
basis,-1.2272784,5,7745
tied,-1.2274405,1,7746
scolding,-1.22752,1,7747
purposely,-1.2276937,4,7748
raises,-1.227866,2,7749
sides,-1.2287005,13,7750
least,-1.2291627,40,7751
ridden,-1.2292799,2,7752
culprit,-1.2297621,1,7753
variety,-1.2299283,3,7754
certain,-1.2301307,28,7755
corner,-1.2302471,4,7756
restraining,-1.2305279,1,7757
particular,-1.2306907,14,7758
tobacco,-1.2311199,2,7759
particle,-1.2312796,1,7760
ramblings,-1.2314422,1,7761
repeatedly,-1.2316632,4,7762
behind,-1.2317921,22,7763
highest,-1.2318246,6,7764
vials,-1.2320237,1,7765
misogynist,-1.232347,1,7766
becuase,-1.2325351,1,7767
traps,-1.233596,1,7768
causing,-1.2339473,21,7769
egregious,-1.234038,1,7770
suspected,-1.2344152,4,7771
proclamations,-1.2347969,1,7772
whole,-1.2348304,62,7773
poses,-1.2354429,2,7774
masked,-1.2362696,2,7775
surprisingly,-1.2365797,1,7776
dang,-1.2369682,1,7777
tried,-1.2377241,21,7778
liar,-1.2378778,1,7779
sheriff,-1.2379293,2,7780
badgered,-1.2383527,1,7781
speculate,-1.2384219,2,7782
clue,-1.2391465,1,7783
pinning,-1.2395756,1,7784
big,-1.2398026,57,7785
deliberately,-1.2401466,1,7786
99.9,-1.2404444,1,7787
cheeseburger,-1.2404485,1,7788
grooming,-1.2405992,3,7789
solid,-1.2414117,2,7790
overreacting,-1.2417442,2,7791
variation,-1.2417538,2,7792
majorly,-1.2421341,1,7793
purposes,-1.242291,3,7794
supposedly,-1.2430613,5,7795
fist,-1.2430805,3,7796
threatening,-1.2432965,6,7797
detract,-1.2437588,2,7798
patrons,-1.244255,1,7799
nominee,-1.2446402,1,7800
side,-1.2453537,33,7801
employees,-1.2458246,15,7802
opposition,-1.246732,6,7803
insanity,-1.2476445,6,7804
option,-1.2481469,9,7805
admitting,-1.2482276,1,7806
purely,-1.2483447,1,7807
mostly,-1.2484574,14,7808
randomness,-1.2488382,1,7809
liked,-1.2489116,5,7810
jets,-1.2491362,1,7811
infest,-1.2497258,1,7812
trump,-1.2500942,163,7813
dreamworld,-1.2503128,2,7814
talking,-1.2508714,32,7815
violate,-1.251999,1,7816
departments,-1.2526757,1,7817
experts,-1.2527275,1,7818
internet,-1.2528532,17,7819
declaring,-1.2532998,1,7820
multi,-1.2536681,1,7821
closet,-1.253874,2,7822
escalated,-1.253973,1,7823
beating,-1.2543435,3,7824
goverment,-1.2544388,1,7825
conducive,-1.2552391,1,7826
renewables,-1.2552592,1,7827
co2,-1.2554705,2,7828
credible,-1.2555197,1,7829
blockades,-1.2557971,1,7830
matters,-1.2559206,5,7831
shallowness,-1.2559998,1,7832
hall,-1.2560859,4,7833
entertain,-1.2564689,1,7834
spike,-1.2577136,1,7835
supposed,-1.258227,16,7836
fundamentals,-1.2583449,1,7837
reign,-1.2585087,2,7838
threw,-1.2588059,4,7839
low,-1.2597611,11,7840
drugs,-1.2606881,13,7841
disregard,-1.2608078,4,7842
stays,-1.2610208,4,7843
batters,-1.2610546,1,7844
judge,-1.2611923,8,7845
inexplicably,-1.2624912,2,7846
almighty,-1.2625905,2,7847
shooter,-1.2631394,5,7848
invented,-1.2633865,1,7849
makeup,-1.2636333,3,7850
.............,-1.2637529,2,7851
speculated,-1.2640009,1,7852
minds,-1.2643924,4,7853
worry,-1.2646518,34,7854
platform,-1.2646666,3,7855
serious,-1.2652483,30,7856
stereotypes,-1.2654489,2,7857
pushing,-1.2655466,3,7858
rigging,-1.2674437,2,7859
flirting,-1.2680135,1,7860
surly,-1.2680469,1,7861
topic,-1.268571,5,7862
nazi,-1.2689267,3,7863
spit,-1.2689537,1,7864
vague,-1.2693508,2,7865
factor,-1.2696793,2,7866
